node_id,gene_symbol,clinical_target_label
18726,RP11-677M14.3,0
18727,RP11-677M14.7,0
18728,RP11-678G14.2,0
18729,RP11-678G14.3,0
18730,RP11-678G14.4,0
18731,RP11-679B17.2,0
18732,RP11-679B19.1,0
18733,RP11-679C8.2,0
18734,RP11-67L2.2,0
18735,RP11-67L3.4,0
18736,RP11-67L3.5,0
18737,RP11-680A11.5,0
18738,RP11-680C21.1,0
18739,RP11-680F20.10,0
18740,RP11-680F20.4,0
18741,RP11-680F20.6,0
18742,RP11-680F20.9,0
18743,RP11-680F8.1,0
18744,RP11-680F8.3,0
18745,RP11-680G24.6,0
18746,RP11-680N20.1,0
18747,RP11-684B21.1,0
18748,RP11-685M7.3,0
18749,RP11-685N10.1,0
18750,RP11-686D22.4,0
18751,RP11-686D22.5,0
18752,RP11-686F15.2,0
18753,RP11-686G8.2,0
18754,RP11-686G8.5,0
18755,RP11-686O6.1,0
18756,RP11-686O6.2,0
18757,RP11-687D19.1,0
18758,RP11-687F6.5,0
18759,RP11-688I9.4,0
18760,RP11-689B22.2,0
18761,RP11-689C9.1,0
18762,RP11-689K5.3,0
18763,RP11-689P11.2,0
18764,RP11-68I3.5,0
18765,RP11-68L18.1,0
18766,RP11-690P14.4,0
18767,RP11-692C24.1,0
18768,RP11-692D12.1,0
18769,RP11-693J15.5,0
18770,RP11-693J15.6,0
18771,RP11-696F12.1,0
18772,RP11-696N14.1,0
18773,RP11-697E2.11,0
18774,RP11-697E2.12,0
18775,RP11-697E2.6,0
18776,RP11-697E22.1,0
18777,RP11-697E22.2,0
18778,RP11-697M17.2,0
18779,RP11-699A5.2,0
18780,RP11-699L21.1,0
18781,RP11-69C13.1,0
18782,RP11-69E11.4,0
18783,RP11-69G7.1,0
18784,RP11-69I8.3,0
18785,RP11-69L16.4,0
18786,RP11-6D1.3,0
18787,RP11-6F2.5,0
18788,RP11-6I2.3,0
18789,RP11-6J21.2,0
18790,RP11-6N17.2,0
18791,RP11-6N17.6,0
18792,RP11-6O2.2,0
18793,RP11-6O2.3,0
18794,RP11-6O2.4,0
18795,RP11-700H6.1,0
18796,RP11-700H6.2,0
18797,RP11-700J17.1,0
18798,RP11-700J17.2,0
18799,RP11-701H16.4,0
18800,RP11-701H24.9,0
18801,RP11-701I24.3,0
18802,RP11-701P16.2,0
18803,RP11-702B10.2,0
18804,RP11-702F3.1,0
18805,RP11-702F3.3,0
18806,RP11-702F3.4,0
18807,RP11-702H23.6,0
18808,RP11-703G6.1,0
18809,RP11-703H8.7,0
18810,RP11-704J17.5,0
18811,RP11-704M14.1,0
18812,RP11-705C15.4,0
18813,RP11-705O1.8,0
18814,RP11-705O24.1,0
18815,RP11-706C16.7,0
18816,RP11-706O15.1,0
18817,RP11-706O15.3,0
18818,RP11-706O15.5,0
18819,RP11-706P11.2,0
18820,RP11-707A18.1,0
18821,RP11-707G14.1,0
18822,RP11-707G18.1,0
18823,RP11-707M3.3,0
18824,RP11-707P17.2,0
18825,RP11-708J19.1,0
18826,RP11-709D24.5,0
18827,RP11-70C1.1,0
18828,RP11-70C1.3,0
18829,RP11-70D24.2,0
18830,RP11-70D24.3,0
18831,RP11-70D24.4,0
18832,RP11-70F11.8,0
18833,RP11-70L8.4,0
18834,RP11-70P17.1,0
18835,RP11-710C12.1,0
18836,RP11-710F7.3,0
18837,RP11-711C17.2,0
18838,RP11-712B9.2,0
18839,RP11-712L6.5,0
18840,RP11-713D19.1,0
18841,RP11-713M15.1,0
18842,RP11-713M15.2,0
18843,RP11-713N11.4,0
18844,RP11-713N11.5,0
18845,RP11-713N11.6,0
18846,RP11-713P17.3,0
18847,RP11-713P17.4,0
18848,RP11-713P17.5,0
18849,RP11-714G18.1,0
18850,RP11-714L20.1,0
18851,RP11-715J22.2,0
18852,RP11-715J22.3,0
18853,RP11-715J22.4,0
18854,RP11-716O23.1,0
18855,RP11-716O23.2,0
18856,RP11-717F1.2,0
18857,RP11-718G2.5,0
18858,RP11-71E19.1,0
18859,RP11-71G12.1,0
18860,RP11-71L14.4,0
18861,RP11-71N10.1,0
18862,RP11-720L2.4,0
18863,RP11-722E23.2,0
18864,RP11-722G7.1,0
18865,RP11-723D22.3,0
18866,RP11-723O4.6,0
18867,RP11-723O4.9,0
18868,RP11-724N1.1,0
18869,RP11-725P16.2,0
18870,RP11-727A23.10,0
18871,RP11-727F15.11,0
18872,RP11-727F15.12,0
18873,RP11-727F15.9,0
18874,RP11-728E14.2,0
18875,RP11-728F11.4,0
18876,RP11-728G15.1,0
18877,RP11-728K20.3,0
18878,RP11-729L2.2,0
18879,RP11-72I8.1,0
18880,RP11-72L22.1,0
18881,RP11-72M17.1,0
18882,RP11-730K11.1,0
18883,RP11-731C17.2,0
18884,RP11-731D1.4,0
18885,RP11-731F5.2,0
18886,RP11-732A19.9,0
18887,RP11-732A21.2,0
18888,RP11-732A21.3,0
18889,RP11-733O18.1,0
18890,RP11-734I18.1,0
18891,RP11-734K2.4,0
18892,RP11-734K21.3,0
18893,RP11-734K21.5,0
18894,RP11-736K20.5,0
18895,RP11-736K20.6,0
18896,RP11-736N17.10,0
18897,RP11-736N17.11,0
18898,RP11-737O24.1,0
18899,RP11-737O24.2,0
18900,RP11-737O24.5,0
18901,RP11-738E22.3,0
18902,RP11-739B23.1,0
18903,RP11-739L10.1,0
18904,RP11-739N20.2,0
18905,RP11-73E17.2,0
18906,RP11-73G16.2,0
18907,RP11-73K9.2,0
18908,RP11-73K9.3,0
18909,RP11-73M14.1,0
18910,RP11-73M18.10,0
18911,RP11-73M7.1,0
18912,RP11-73M7.6,0
18913,RP11-73M7.9,0
18914,RP11-73O6.3,0
18915,RP11-742B18.1,0
18916,RP11-744K17.1,0
18917,RP11-745C15.2,0
18918,RP11-745L13.2,0
18919,RP11-745O10.4,0
18920,RP11-746M1.1,0
18921,RP11-747D18.1,0
18922,RP11-74E22.3,0
18923,RP11-74E22.5,0
18924,RP11-74E22.8,0
18925,RP11-74J13.8,0
18926,RP11-750H9.5,0
18927,RP11-752G15.8,0
18928,RP11-753C18.12,0
18929,RP11-753D20.3,0
18930,RP11-753H16.3,0
18931,RP11-753H16.5,0
18932,RP11-754B17.1,0
18933,RP11-755B10.3,0
18934,RP11-755F10.1,0
18935,RP11-755F10.3,0
18936,RP11-755O11.2,0
18937,RP11-756G20.1,0
18938,RP11-756H6.1,0
18939,RP11-756P10.2,0
18940,RP11-757A13.1,0
18941,RP11-757F18.5,0
18942,RP11-757G1.6,0
18943,RP11-758H9.2,0
18944,RP11-758M4.4,0
18945,RP11-758N13.1,0
18946,RP11-758P17.2,0
18947,RP11-758P17.3,0
18948,RP11-75C10.9,0
18949,RP11-75L1.1,0
18950,RP11-760D2.5,0
18951,RP11-760H22.2,0
18952,RP11-761N21.1,0
18953,RP11-762E8.1,0
18954,RP11-762H8.1,0
18955,RP11-762H8.5,0
18956,RP11-762I7.5,0
18957,RP11-763B22.4,0
18958,RP11-764E7.1,0
18959,RP11-764K9.1,0
18960,RP11-766F14.2,0
18961,RP11-766N7.3,0
18962,RP11-766N7.4,0
18963,RP11-767C1.2,0
18964,RP11-767I20.1,0
18965,RP11-767N15.1,0
18966,RP11-768B22.2,0
18967,RP11-768F21.1,0
18968,RP11-768G7.2,0
18969,RP11-768G7.3,0
18970,RP11-769N22.1,0
18971,RP11-769O8.1,0
18972,RP11-769O8.2,0
18973,RP11-76C10.5,0
18974,RP11-76E12.1,0
18975,RP11-76E17.3,0
18976,RP11-76E17.4,0
18977,RP11-76I14.1,0
18978,RP11-76I23.7,0
18979,RP11-76P2.4,0
18980,RP11-770E5.1,0
18981,RP11-770E5.3,0
18982,RP11-770G2.5,0
18983,RP11-770J1.3,0
18984,RP11-770J1.4,0
18985,RP11-770J1.5,0
18986,RP11-771K4.1,0
18987,RP11-773H22.4,0
18988,RP11-774D14.1,0
18989,RP11-774O3.1,0
18990,RP11-774O3.3,0
18991,RP11-775C24.3,0
18992,RP11-775C24.5,0
18993,RP11-775D22.2,0
18994,RP11-776H12.1,0
18995,RP11-778D9.12,0
18996,RP11-778D9.13,0
18997,RP11-779O18.1,0
18998,RP11-779O18.3,0
18999,RP11-77A13.1,0
19000,RP11-77E14.2,0
19001,RP11-77H9.2,0
19002,RP11-77H9.5,0
19003,RP11-77H9.6,0
19004,RP11-77H9.8,0
19005,RP11-77I22.2,0
19006,RP11-77K12.1,0
19007,RP11-77K12.10,0
19008,RP11-77K12.4,0
19009,RP11-77K12.9,0
19010,RP11-77P16.4,0
19011,RP11-77P6.2,0
19012,RP11-781A6.1,0
19013,RP11-783K16.13,0
19014,RP11-783K16.14,0
19015,RP11-783K16.5,0
19016,RP11-785D18.3,0
19017,RP11-787I22.3,0
19018,RP11-789C1.2,0
19019,RP11-789C17.3,0
19020,RP11-789C2.1,0
19021,RP11-78A19.3,0
19022,RP11-78A19.4,0
19023,RP11-78B10.2,0
19024,RP11-78C3.1,0
19025,RP11-78F17.1,0
19026,RP11-78I14.1,0
19027,RP11-78L16.1,0
19028,RP11-78O7.2,0
19029,RP11-78O7.3,0
19030,RP11-791G15.2,0
19031,RP11-791M20.1,0
19032,RP11-792A8.4,0
19033,RP11-793H13.10,0
19034,RP11-793H13.11,0
19035,RP11-793H13.3,0
19036,RP11-794G24.1,0
19037,RP11-794M8.1,0
19038,RP11-794P6.6,0
19039,RP11-795F19.1,0
19040,RP11-795F19.5,0
19041,RP11-796E10.1,0
19042,RP11-796E2.4,0
19043,RP11-797D24.3,0
19044,RP11-797D24.4,0
19045,RP11-797H7.5,0
19046,RP11-798G7.5,0
19047,RP11-798G7.6,0
19048,RP11-798G7.8,0
19049,RP11-798K23.4,0
19050,RP11-798K3.3,0
19051,RP11-798L4.1,0
19052,RP11-798M19.3,0
19053,RP11-798M19.6,0
19054,RP11-799B12.4,0
19055,RP11-799D4.4,0
19056,RP11-799M12.2,0
19057,RP11-79H23.3,0
19058,RP11-79M19.2,0
19059,RP11-79N23.1,0
19060,RP11-79O8.1,0
19061,RP11-79P5.9,0
19062,RP11-7F17.3,0
19063,RP11-7F17.5,0
19064,RP11-7F17.8,0
19065,RP11-7F18.2,0
19066,RP11-7I15.4,0
19067,RP11-7K24.3,0
19068,RP11-7O11.3,0
19069,RP11-800A18.4,0
19070,RP11-800A3.2,0
19071,RP11-800A3.3,0
19072,RP11-800A3.7,0
19073,RP11-801F7.1,0
19074,RP11-802D6.1,0
19075,RP11-802E16.3,0
19076,RP11-802O23.3,0
19077,RP11-803B1.8,0
19078,RP11-803D5.4,0
19079,RP11-803P9.1,0
19080,RP11-804A23.4,0
19081,RP11-804H8.6,0
19082,RP11-804N13.1,0
19083,RP11-805I24.1,0
19084,RP11-805J14.5,0
19085,RP11-806H10.4,0
19086,RP11-806L2.2,0
19087,RP11-807H22.7,0
19088,RP11-809C18.3,0
19089,RP11-809N8.2,0
19090,RP11-809N8.4,0
19091,RP11-809O17.1,0
19092,RP11-80A15.1,0
19093,RP11-80H18.3,0
19094,RP11-80H5.2,0
19095,RP11-80H5.7,0
19096,RP11-80H5.9,0
19097,RP11-810M2.2,0
19098,RP11-810P12.5,0
19099,RP11-814H16.2,0
19100,RP11-815J21.2,0
19101,RP11-815J21.3,0
19102,RP11-815J21.4,0
19103,RP11-815M8.1,0
19104,RP11-816J6.3,0
19105,RP11-816J8.1,0
19106,RP11-817G13.3,0
19107,RP11-817J15.2,0
19108,RP11-817J15.3,0
19109,RP11-817O13.8,0
19110,RP11-817O13.9,0
19111,RP11-818F20.5,0
19112,RP11-818O24.3,0
19113,RP11-819C21.1,0
19114,RP11-81A22.5,0
19115,RP11-81H14.1,0
19116,RP11-81H14.2,0
19117,RP11-81H3.2,0
19118,RP11-81K13.1,0
19119,RP11-820I16.1,0
19120,RP11-820I16.4,0
19121,RP11-823E8.3,0
19122,RP11-826N14.1,0
19123,RP11-826N14.2,0
19124,RP11-829H16.3,0
19125,RP11-82L7.4,0
19126,RP11-82O19.1,0
19127,RP11-830F9.5,0
19128,RP11-830F9.6,0
19129,RP11-831F12.2,0
19130,RP11-834C11.11,0
19131,RP11-834C11.15,0
19132,RP11-834C11.4,0
19133,RP11-834C11.5,0
19134,RP11-834C11.6,0
19135,RP11-834C11.8,0
19136,RP11-835E18.5,0
19137,RP11-837J7.4,0
19138,RP11-839D17.3,0
19139,RP11-839G9.1,0
19140,RP11-83A24.2,0
19141,RP11-83B20.1,0
19142,RP11-83C7.1,0
19143,RP11-83J21.3,0
19144,RP11-83M16.5,0
19145,RP11-83N9.5,0
19146,RP11-83N9.6,0
19147,RP11-840I19.3,0
19148,RP11-840I19.5,0
19149,RP11-841O20.2,0
19150,RP11-843A23.1,0
19151,RP11-844P9.2,0
19152,RP11-845M18.6,0
19153,RP11-847H18.2,0
19154,RP11-848P1.3,0
19155,RP11-848P1.4,0
19156,RP11-848P1.5,0
19157,RP11-849F2.5,0
19158,RP11-849F2.7,0
19159,RP11-849F2.9,0
19160,RP11-849H4.2,0
19161,RP11-849H4.4,0
19162,RP11-849I19.1,0
19163,RP11-849N15.4,0
19164,RP11-84A14.5,0
19165,RP11-84A19.2,0
19166,RP11-84A19.4,0
19167,RP11-84C10.2,0
19168,RP11-84C10.4,0
19169,RP11-84C13.2,0
19170,RP11-84D1.2,0
19171,RP11-84G21.1,0
19172,RP11-850A17.1,0
19173,RP11-855A2.3,0
19174,RP11-856M7.6,0
19175,RP11-857B24.1,0
19176,RP11-857B24.5,0
19177,RP11-85A1.3,0
19178,RP11-85B7.2,0
19179,RP11-85B7.4,0
19180,RP11-85B7.5,0
19181,RP11-85G18.6,0
19182,RP11-85G21.3,0
19183,RP11-85L21.4,0
19184,RP11-85O21.2,0
19185,RP11-861E21.2,0
19186,RP11-862L9.3,0
19187,RP11-863H1.1,0
19188,RP11-863K10.7,0
19189,RP11-863P13.2,0
19190,RP11-863P13.3,0
19191,RP11-863P13.4,0
19192,RP11-864I4.1,0
19193,RP11-864I4.4,0
19194,RP11-864J10.4,0
19195,RP11-865I6.2,0
19196,RP11-866E20.3,0
19197,RP11-867G2.5,0
19198,RP11-867G2.6,0
19199,RP11-867G23.2,0
19200,RP11-867G23.3,0
19201,RP11-867G23.4,0
19202,RP11-867G23.8,0
19203,RP11-86H7.6,0
19204,RP11-872D17.4,0
19205,RP11-872J21.3,0
19206,RP11-873E20.1,0
19207,RP11-874J12.4,0
19208,RP11-875O11.1,0
19209,RP11-875O11.2,0
19210,RP11-876N24.2,0
19211,RP11-876N24.4,0
19212,RP11-879F14.1,0
19213,RP11-879F14.2,0
19214,RP11-879F14.3,0
19215,RP11-87C12.2,0
19216,RP11-87C12.5,0
19217,RP11-87F15.2,0
19218,RP11-87P13.2,0
19219,RP11-881M11.1,0
19220,RP11-881M11.2,0
19221,RP11-881M11.4,0
19222,RP11-883A18.3,0
19223,RP11-883G14.1,0
19224,RP11-884K10.7,0
19225,RP11-885N19.6,0
19226,RP11-886D15.1,0
19227,RP11-886P16.6,0
19228,RP11-887P2.5,0
19229,RP11-88E10.4,0
19230,RP11-88E10.5,0
19231,RP11-88G17.6,0
19232,RP11-88H9.2,0
19233,RP11-88I18.2,0
19234,RP11-88I21.2,0
19235,RP11-890B15.2,0
19236,RP11-890B15.3,0
19237,RP11-893F2.13,0
19238,RP11-893F2.6,0
19239,RP11-894J14.5,0
19240,RP11-894P9.1,0
19241,RP11-894P9.2,0
19242,RP11-895M11.3,0
19243,RP11-89C3.3,0
19244,RP11-89C3.4,0
19245,RP11-89F3.2,0
19246,RP11-89G4.1,0
19247,RP11-89H19.1,0
19248,RP11-89H19.2,0
19249,RP11-89K10.1,0
19250,RP11-89K11.1,0
19251,RP11-89K21.1,0
19252,RP11-89M22.3,0
19253,RP11-89N17.1,0
19254,RP11-8L8.2,0
19255,RP11-900F13.2,0
19256,RP11-900F13.3,0
19257,RP11-902B17.1,0
19258,RP11-903H12.3,0
19259,RP11-905K4.1,0
19260,RP11-90B22.1,0
19261,RP11-90B9.3,0
19262,RP11-90C4.1,0
19263,RP11-90D11.1,0
19264,RP11-90D4.3,0
19265,RP11-90E5.1,0
19266,RP11-90J7.2,0
19267,RP11-90K6.1,0
19268,RP11-90L1.8,0
19269,RP11-90L20.2,0
19270,RP11-90M2.5,0
19271,RP11-90P13.1,0
19272,RP11-90P5.2,0
19273,RP11-91G21.1,0
19274,RP11-91I20.3,0
19275,RP11-91I20.4,0
19276,RP11-91I8.3,0
19277,RP11-91J19.3,0
19278,RP11-91J3.3,0
19279,RP11-91K8.5,0
19280,RP11-91P24.6,0
19281,RP11-91P24.7,0
19282,RP11-923I11.3,0
19283,RP11-923I11.4,0
19284,RP11-923I11.6,0
19285,RP11-923I11.8,0
19286,RP11-927P21.1,0
19287,RP11-927P21.2,0
19288,RP11-92A5.2,0
19289,RP11-92C4.3,0
19290,RP11-92C4.6,0
19291,RP11-92F20.1,0
19292,RP11-92G12.3,0
19293,RP11-92K15.1,0
19294,RP11-92K15.3,0
19295,RP11-930O11.3,0
19296,RP11-930P14.1,0
19297,RP11-930P14.2,0
19298,RP11-932O9.10,0
19299,RP11-932O9.7,0
19300,RP11-932O9.8,0
19301,RP11-932O9.9,0
19302,RP11-936I5.1,0
19303,RP11-93B14.10,0
19304,RP11-93B14.6,0
19305,RP11-93B14.9,0
19306,RP11-93G5.1,0
19307,RP11-93H12.4,0
19308,RP11-93H24.3,0
19309,RP11-93I21.3,0
19310,RP11-93K22.13,0
19311,RP11-93K22.6,0
19312,RP11-944C7.1,0
19313,RP11-946L16.1,0
19314,RP11-946L16.2,0
19315,RP11-94A24.1,0
19316,RP11-94B19.3,0
19317,RP11-94C24.13,0
19318,RP11-94C24.6,0
19319,RP11-94H18.1,0
19320,RP11-94I2.4,0
19321,RP11-950C14.3,0
19322,RP11-950C14.7,0
19323,RP11-953B20.1,0
19324,RP11-955H22.1,0
19325,RP11-956E11.1,0
19326,RP11-95D17.1,0
19327,RP11-95H3.1,0
19328,RP11-95I16.2,0
19329,RP11-95I16.4,0
19330,RP11-95I16.6,0
19331,RP11-95L3.2,0
19332,RP11-95M15.1,0
19333,RP11-95O2.1,0
19334,RP11-95O2.5,0
19335,RP11-95P13.1,0
19336,RP11-95P2.3,0
19337,RP11-960L18.1,0
19338,RP11-961A15.1,0
19339,RP11-961A15.3,0
19340,RP11-963H4.3,0
19341,RP11-964E11.2,0
19342,RP11-967K21.1,0
19343,RP11-968A15.2,0
19344,RP11-96B2.1,0
19345,RP11-96B5.3,0
19346,RP11-96C21.1,0
19347,RP11-96C21.2,0
19348,RP11-96C23.15,0
19349,RP11-96D1.11,0
19350,RP11-96D1.5,0
19351,RP11-96H19.1,0
19352,RP11-96K19.2,0
19353,RP11-96K19.5,0
19354,RP11-96L14.7,0
19355,RP11-96L14.8,0
19356,RP11-96O20.5,0
19357,RP11-973H7.1,0
19358,RP11-973H7.4,0
19359,RP11-976B16.1,0
19360,RP11-977B10.2,0
19361,RP11-977G19.10,0
19362,RP11-977G19.11,0
19363,RP11-977G19.12,0
19364,RP11-977G19.14,0
19365,RP11-97C16.1,0
19366,RP11-981G7.6,0
19367,RP11-981P6.1,0
19368,RP11-982M15.2,0
19369,RP11-982M15.5,0
19370,RP11-982M15.6,0
19371,RP11-982M15.7,0
19372,RP11-982M15.8,0
19373,RP11-983P16.4,0
19374,RP11-989E6.10,0
19375,RP11-98D18.15,0
19376,RP11-98D18.16,0
19377,RP11-98D18.17,0
19378,RP11-98D18.3,0
19379,RP11-98D18.9,0
19380,RP11-98F14.11,0
19381,RP11-98G7.1,0
19382,RP11-98I9.4,0
19383,RP11-993B23.3,0
19384,RP11-996F15.2,0
19385,RP11-996F15.4,0
19386,RP11-996F15.5,0
19387,RP11-996F15.6,0
19388,RP11-998D10.4,0
19389,RP11-99A1.2,0
19390,RP11-99E15.2,0
19391,A.2,0
19392,RP11-99L13.2,0
19393,RP11-9G1.3,0
19394,RP11-9M16.2,0
19395,RP11-9N20.3,0
19396,RP13-1016M1.2,0
19397,RP13-1032I1.11,0
19398,RP13-1032I1.7,0
19399,RP13-1039J1.2,0
19400,RP13-1039J1.3,0
19401,RP13-126P21.2,0
19402,RP13-131K19.1,0
19403,RP13-131K19.2,0
19404,RP13-131K19.6,0
19405,RP13-131K19.7,0
19406,RP13-143G15.4,0
19407,RP13-16H11.2,0
19408,RP13-16H11.5,0
19409,RP13-188A5.1,0
19410,RP13-192B19.2,0
19411,RP13-20L14.1,0
19412,RP13-20L14.6,0
19413,RP13-216E22.4,0
19414,RP13-228J13.1,0
19415,RP13-270P17.1,0
19416,RP13-270P17.2,0
19417,RP13-270P17.3,0
19418,RP13-297E16.4,0
19419,RP13-297E16.5,0
19420,RP13-314C10.5,0
19421,RP13-317D12.3,0
19422,RP13-39P12.3,0
19423,RP13-401N8.1,0
19424,RP13-436F16.1,0
19425,RP13-463N16.6,0
19426,RP13-465B17.4,0
19427,RP13-465B17.5,0
19428,RP13-467H17.1,0
19429,RP13-476E20.1,0
19430,RP13-494C23.1,0
19431,RP13-49I15.6,0
19432,RP13-512J5.1,0
19433,RP13-514E23.2,0
19434,RP13-516M14.1,0
19435,RP13-516M14.10,0
19436,RP13-516M14.2,0
19437,RP13-516M14.4,0
19438,RP13-539J13.1,0
19439,RP13-554M15.8,0
19440,RP13-578N3.3,0
19441,RP13-580B18.4,0
19442,RP13-580F15.2,0
19443,RP13-582O9.7,0
19444,RP13-616I3.1,0
19445,RP13-631K18.2,0
19446,RP13-631K18.3,0
19447,RP13-631K18.5,0
19448,RP13-638C3.3,0
19449,RP13-638C3.4,0
19450,RP13-650J16.1,0
19451,RP13-714J12.1,0
19452,RP13-726E6.2,0
19453,RP13-735L24.1,0
19454,RP13-753N3.1,0
19455,RP13-753N3.3,0
19456,RP13-766D20.2,0
19457,RP13-766D20.4,0
19458,RP13-820C6.4,0
19459,RP13-870H17.3,0
19460,RP13-884E18.2,0
19461,RP13-884E18.4,0
19462,RP13-890H12.2,0
19463,RP13-895J2.3,0
19464,RP13-941N14.1,0
19465,RP13-942N8.1,0
19466,RP13-977J11.2,0
19467,RP13-991F5.2,0
19468,RP1L1,0
19469,RP2,0
19470,RP3-323A16.1,0
19471,RP3-323N1.2,0
19472,RP3-323P24.3,0
19473,RP3-324O17.8,0
19474,RP3-325F22.3,0
19475,RP3-325F22.5,0
19476,RP3-329A5.8,0
19477,RP3-329E20.2,0
19478,RP3-330M21.5,0
19479,RP3-332B22.1,0
19480,RP3-333A15.1,0
19481,RP3-333B15.5,0
19482,RP3-333H23.8,0
19483,RP3-335E1.1,0
19484,RP3-337H4.10,0
19485,RP3-337H4.8,0
19486,RP3-337H4.9,0
19487,RP3-337O18.9,0
19488,RP3-340B19.3,0
19489,RP3-340N1.2,0
19490,RP3-355L5.5,0
19491,RP3-369A17.4,0
19492,RP3-380B8.4,0
19493,RP3-382I10.7,0
19494,RP3-388E23.2,0
19495,RP3-388M5.9,0
19496,RP3-388N13.5,0
19497,RP3-393E18.2,0
19498,RP3-394A18.1,0
19499,RP3-395M20.12,0
19500,RP3-395M20.2,0
19501,RP3-395M20.8,0
19502,RP3-395M20.9,0
19503,RP3-399L15.3,0
19504,RP3-400B16.1,0
19505,RP3-402G11.25,0
19506,RP3-402G11.26,0
19507,RP3-402G11.27,0
19508,RP3-402G11.28,0
19509,RP3-403A15.5,0
19510,RP3-403L10.3,0
19511,RP3-406A7.7,0
19512,RP3-406P24.3,0
19513,RP3-406P24.4,0
19514,RP3-412A9.16,0
19515,RP3-413H6.2,0
19516,RP3-414A15.10,0
19517,RP3-416H24.1,0
19518,RP3-422G23.4,0
19519,RP3-428L16.1,0
19520,RP3-428L16.2,0
19521,RP3-429O6.1,0
19522,RP3-430A16.1,0
19523,RP3-431P23.5,0
19524,RP3-438O4.4,0
19525,RP3-439F8.1,0
19526,RP3-441A12.1,0
19527,RP3-446N13.5,0
19528,RP3-448I9.2,0
19529,RP3-449M8.6,0
19530,RP3-449M8.9,0
19531,RP3-453C12.15,0
19532,RP3-455J7.4,0
19533,RP3-460G2.2,0
19534,RP3-461F17.3,0
19535,RP3-461P17.10,0
19536,RP3-462D8.2,0
19537,RP3-465N24.6,0
19538,RP3-466P17.1,0
19539,RP3-466P17.2,0
19540,RP3-467D16.3,0
19541,RP3-467K16.2,0
19542,RP3-467K16.4,0
19543,RP3-467K16.7,0
19544,RP3-467L1.4,0
19545,RP3-467N11.1,0
19546,RP3-468B3.2,0
19547,RP3-470B24.5,0
19548,RP3-471C18.2,0
19549,RP3-471M13.2,0
19550,RP3-473B4.3,0
19551,RP3-473L9.4,0
19552,RP3-475N16.1,0
19553,RP3-477O4.14,0
19554,RP3-483K16.4,0
19555,RP3-486I3.7,0
19556,RP3-492J12.2,0
19557,RP3-496C20.1,0
19558,RP3-500L14.2,0
19559,RP3-508I15.10,0
19560,RP3-508I15.14,0
19561,RP3-508I15.18,0
19562,RP3-508I15.19,0
19563,RP3-508I15.21,0
19564,RP3-508I15.22,0
19565,RP3-508I15.9,0
19566,RP3-510D11.2,0
19567,RP3-510H16.3,0
19568,RP3-510O8.4,0
19569,RP3-512B11.3,0
19570,RP3-522D1.1,0
19571,RP3-522J7.6,0
19572,RP3-522J7.7,0
19573,RP3-522P13.3,0
19574,RP3-523C21.2,0
19575,RP3-523E19.2,0
19576,RP3-525N10.2,0
19577,RP4-530I15.6,0
19578,RP4-530I15.9,0
19579,RP4-533D7.4,0
19580,RP4-533D7.5,0
19581,RP4-534N18.2,0
19582,RP4-535B20.1,0
19583,RP4-535B20.4,0
19584,RP4-536B24.3,0
19585,RP4-536B24.4,0
19586,RP4-537K23.4,0
19587,RP4-539M6.14,0
19588,RP4-539M6.19,0
19589,RP4-539M6.22,0
19590,RP4-541C22.5,0
19591,RP4-545C24.1,0
19592,RP4-545L17.11,0
19593,RP4-548D19.3,0
19594,RP4-549L20.3,0
19595,RP4-550H1.5,0
19596,RP4-550H1.7,0
19597,RP4-555D20.2,0
19598,RP4-555D20.3,0
19599,RP4-555D20.4,0
19600,RP4-561L24.3,0
19601,RP4-563E14.1,0
19602,RP4-564F22.5,0
19603,RP4-564F22.7,0
19604,RP4-565E6.1,0
19605,RP4-568C11.4,0
19606,RP4-569M23.2,0
19607,RP4-569M23.5,0
19608,RP4-575N6.4,0
19609,RP4-576H24.4,0
19610,RP4-583P15.10,0
19611,RP4-583P15.15,0
19612,RP4-583P15.16,0
19613,RP4-585I14.3,0
19614,RP4-591C20.9,0
19615,RP4-591N18.2,0
19616,RP4-593C16.4,0
19617,RP4-593H12.1,0
19618,RP4-594A5.1,0
19619,RP4-594I10.3,0
19620,RP4-597N16.4,0
19621,RP4-598P13.1,0
19622,RP4-604G5.1,0
19623,RP4-604K5.3,0
19624,RP4-605O3.4,0
19625,RP4-607I7.1,0
19626,RP4-612B15.3,0
19627,RP4-613A2.1,0
19628,RP4-613B23.1,0
19629,RP4-614O4.11,0
19630,RP4-616B8.4,0
19631,RP4-616B8.5,0
19632,RP4-621B10.8,0
19633,RP4-621F18.2,0
19634,RP4-621N11.2,0
19635,RP4-622L5.7,0
19636,RP4-625H18.2,0
19637,RP4-630C24.3,0
19638,RP4-633I8.4,0
19639,A.1,0
19640,RP4-635E18.6,0
19641,RP4-635E18.7,0
19642,RP4-635E18.8,0
19643,RP4-635E18.9,0
19644,RP4-639F20.1,0
19645,RP4-639J15.3,0
19646,RP4-640H8.2,0
19647,RP4-644L1.2,0
19648,RP4-646N3.1,0
19649,RP4-647C14.2,0
19650,RP4-647C14.3,0
19651,RP4-651E10.4,0
19652,RP4-655C5.4,0
19653,RP4-655J12.4,0
19654,RP4-657D16.3,0
19655,RP4-657D16.6,0
19656,RP4-660H19.1,0
19657,RP4-665J23.1,0
19658,RP4-665J23.2,0
