symbol,maxClinicalTrialPhase,chembl,globalScore,label_definition
KLRC1,0.75,,0.0230175234400906,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDK2,0.75,,0.0226753666620383,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLA2G10,0.75,,0.021959203032516,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F5,0.75,,0.0211481805736246,Open Targets LUAD association with maxClinicalTrialPhase > 0
ACACB,0.75,,0.0211394160155724,Open Targets LUAD association with maxClinicalTrialPhase > 0
NCBP1,0.75,,0.0209400511989083,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F3,0.75,,0.0208921579417465,Open Targets LUAD association with maxClinicalTrialPhase > 0
NPY5R,0.75,,0.0206325732049013,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGB6,0.75,,0.0204184572035313,Open Targets LUAD association with maxClinicalTrialPhase > 0
NCBP2,0.75,,0.0203101228688124,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNNI3,0.75,,0.0201215698661671,Open Targets LUAD association with maxClinicalTrialPhase > 0
FASLG,0.75,,0.0198192055445226,Open Targets LUAD association with maxClinicalTrialPhase > 0
LGR4,0.75,,0.019476479746342,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCGR3A,0.75,,0.0177929591076378,Open Targets LUAD association with maxClinicalTrialPhase > 0
BRDT,0.75,,0.0174523820267775,Open Targets LUAD association with maxClinicalTrialPhase > 0
SELL,0.75,,0.0171470680023797,Open Targets LUAD association with maxClinicalTrialPhase > 0
MMP3,0.75,,0.0171066246149665,Open Targets LUAD association with maxClinicalTrialPhase > 0
ACACA,0.75,,0.0170116631245267,Open Targets LUAD association with maxClinicalTrialPhase > 0
ENPP2,0.75,,0.0159933405103901,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLA2G7,0.75,,0.0155456078818824,Open Targets LUAD association with maxClinicalTrialPhase > 0
DPYD,0.75,,0.0151176513851343,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK10,0.75,,0.0150002196909445,Open Targets LUAD association with maxClinicalTrialPhase > 0
SIGLEC10,0.75,,0.0147626619732389,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF10B,0.75,,0.0144677777083708,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOS2,0.75,,0.0144375162412784,Open Targets LUAD association with maxClinicalTrialPhase > 0
DGAT1,0.75,,0.0144246891576005,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K9,0.75,,0.0144136143327033,Open Targets LUAD association with maxClinicalTrialPhase > 0
LRP1,0.75,,0.0131214402119088,Open Targets LUAD association with maxClinicalTrialPhase > 0
SELE,0.75,,0.0127065434989651,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTK2B,0.75,,0.0122284636066061,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F6,0.75,,0.0118998553544229,Open Targets LUAD association with maxClinicalTrialPhase > 0
GDF2,0.75,,0.0118265553499104,Open Targets LUAD association with maxClinicalTrialPhase > 0
BCL2L10,0.75,,0.0117752248145375,Open Targets LUAD association with maxClinicalTrialPhase > 0
MASP2,0.75,,0.0117316965205413,Open Targets LUAD association with maxClinicalTrialPhase > 0
VEGFB,0.75,,0.0115856981612609,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSPA1B,0.75,,0.0111748630201718,Open Targets LUAD association with maxClinicalTrialPhase > 0
INPP5D,0.75,,0.011087395640541,Open Targets LUAD association with maxClinicalTrialPhase > 0
MSTN,0.75,,0.0107794124283038,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOS1,0.75,,0.0107331200783246,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFSF13,0.75,,0.0106798762601279,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTB4R,0.75,,0.010533025858514,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTSK,0.75,,0.0102687762624144,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIK3R5,0.75,,0.0099581238623378,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF13C,0.75,,0.0098146036854352,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLA2G2A,0.75,,0.0093432513253268,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDK3,0.75,,0.0090547064397751,Open Targets LUAD association with maxClinicalTrialPhase > 0
LY96,0.75,,0.0089907046295461,Open Targets LUAD association with maxClinicalTrialPhase > 0
HPSE,0.75,,0.0089239162356451,Open Targets LUAD association with maxClinicalTrialPhase > 0
FGF1,0.75,,0.0087364571204633,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD6,0.75,,0.0086851265850904,Open Targets LUAD association with maxClinicalTrialPhase > 0
NAE1,0.75,,0.0082026195525854,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRNA7,0.75,,0.0081923534455108,Open Targets LUAD association with maxClinicalTrialPhase > 0
FDFT1,0.75,,0.0080178296252431,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL13RA2,0.75,,0.0078227735908261,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLA2G5,0.75,,0.0078055265309409,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTSC,0.75,,0.007791210423466,Open Targets LUAD association with maxClinicalTrialPhase > 0
TAAR1,0.75,,0.0077611769483787,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNNI2,0.75,,0.0077611769483787,Open Targets LUAD association with maxClinicalTrialPhase > 0
SIGLEC8,0.75,,0.0075763870210363,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKAG1,0.75,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKAB2,0.75,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL10RB,0.75,,0.0070656167672178,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTB4R2,0.75,,0.0066524373843246,Open Targets LUAD association with maxClinicalTrialPhase > 0
BCL2L2,0.75,,0.0055649601844968,Open Targets LUAD association with maxClinicalTrialPhase > 0
LPA,0.75,,0.0055436978202705,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSPA8,0.75,,0.0048790700482625,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGB5,0.75,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL10RA,0.75,,0.004588949862335,Open Targets LUAD association with maxClinicalTrialPhase > 0
NGF,0.75,,0.0045068210057384,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRAV29DV5,0.75,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRAC,0.75,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K12,0.75,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
TFR2,0.75,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
CLK2,0.75,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL13RA1,0.75,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
HTT,0.75,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K11,0.75,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
DYRK1A,0.75,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNMA1,0.75,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNNT2,0.75,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRM2,0.75,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
SV2B,0.75,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
BCL2L2-PABPN1,0.75,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K10,0.75,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
ENPEP,0.75,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRAF3IP2,0.75,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTNNB1,0.5,,0.5563779102836472,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC34A2,0.5,,0.5126457977826889,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRNA5,0.5,,0.4620831419558656,Open Targets LUAD association with maxClinicalTrialPhase > 0
NRAS,0.5,,0.4516298635482483,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHEK2,0.5,,0.4200768742343116,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K1,0.5,,0.4181079319154771,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTPRB,0.5,,0.3967821755544986,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK12,0.5,,0.3904679479999612,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTPN11,0.5,,0.370939119158919,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOTCH1,0.5,,0.3637463807447192,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTPRC,0.5,,0.3581341006841065,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOTCH2,0.5,,0.3528675955554575,Open Targets LUAD association with maxClinicalTrialPhase > 0
GPC3,0.5,,0.3488455457252061,Open Targets LUAD association with maxClinicalTrialPhase > 0
CREBBP,0.5,,0.336337098570108,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP8,0.5,,0.3012865215412125,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK1,0.5,,0.3004009088870111,Open Targets LUAD association with maxClinicalTrialPhase > 0
STAT3,0.5,,0.2954782943957362,Open Targets LUAD association with maxClinicalTrialPhase > 0
BIRC3,0.5,,0.2838589380347097,Open Targets LUAD association with maxClinicalTrialPhase > 0
HRAS,0.5,,0.2799361410514961,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNC,0.5,,0.2473489122718571,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP9,0.5,,0.211649189027911,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD28,0.5,,0.2006607009402896,Open Targets LUAD association with maxClinicalTrialPhase > 0
NLRP3,0.5,,0.191535600173756,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP3,0.5,,0.1913442257112157,Open Targets LUAD association with maxClinicalTrialPhase > 0
POLR2A,0.5,,0.1899152812993325,Open Targets LUAD association with maxClinicalTrialPhase > 0
SPP1,0.5,,0.1266269265432134,Open Targets LUAD association with maxClinicalTrialPhase > 0
BIRC5,0.5,,0.1214324105063879,Open Targets LUAD association with maxClinicalTrialPhase > 0
VIM,0.5,,0.1098742571544821,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD44,0.5,,0.1065501897412454,Open Targets LUAD association with maxClinicalTrialPhase > 0
APEX1,0.5,,0.1065232462944788,Open Targets LUAD association with maxClinicalTrialPhase > 0
KIF11,0.5,,0.1063792160721761,Open Targets LUAD association with maxClinicalTrialPhase > 0
STEAP1,0.5,,0.1046262281690467,Open Targets LUAD association with maxClinicalTrialPhase > 0
SNCA,0.5,,0.102831278113721,Open Targets LUAD association with maxClinicalTrialPhase > 0
CXCL8,0.5,,0.1025840956450409,Open Targets LUAD association with maxClinicalTrialPhase > 0
STING1,0.5,,0.0999277358569342,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRMT5,0.5,,0.0996362691268489,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD276,0.5,,0.0988090194104667,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCL2,0.5,,0.0956392555251516,Open Targets LUAD association with maxClinicalTrialPhase > 0
SIRT1,0.5,,0.0928272138185436,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOTCH3,0.5,,0.091217795857784,Open Targets LUAD association with maxClinicalTrialPhase > 0
DKK1,0.5,,0.090705288605272,Open Targets LUAD association with maxClinicalTrialPhase > 0
UTRN,0.5,,0.0906388082252408,Open Targets LUAD association with maxClinicalTrialPhase > 0
AOPEP,0.5,,0.0889190863873638,Open Targets LUAD association with maxClinicalTrialPhase > 0
GSTP1,0.5,,0.0888795853702057,Open Targets LUAD association with maxClinicalTrialPhase > 0
LGALS1,0.5,,0.0872720206692774,Open Targets LUAD association with maxClinicalTrialPhase > 0
MSLN,0.5,0.1215861595223242,0.0870825910485293,Open Targets LUAD association with maxClinicalTrialPhase > 0
LGALS3,0.5,,0.0862565396934216,Open Targets LUAD association with maxClinicalTrialPhase > 0
ATP2A2,0.5,,0.0818461716186457,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGB8,0.5,,0.0799280265309852,Open Targets LUAD association with maxClinicalTrialPhase > 0
HNF4A,0.5,,0.0793585531591292,Open Targets LUAD association with maxClinicalTrialPhase > 0
TGFBR1,0.5,,0.0792198777610681,Open Targets LUAD association with maxClinicalTrialPhase > 0
LOXL2,0.5,,0.076615515595106,Open Targets LUAD association with maxClinicalTrialPhase > 0
TLR2,0.5,,0.0763076908700074,Open Targets LUAD association with maxClinicalTrialPhase > 0
TTK,0.5,,0.0738623918910409,Open Targets LUAD association with maxClinicalTrialPhase > 0
CX3CL1,0.5,,0.0734932711812879,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNA1,0.5,,0.0715272103252189,Open Targets LUAD association with maxClinicalTrialPhase > 0
MGLL,0.5,,0.0711389544373917,Open Targets LUAD association with maxClinicalTrialPhase > 0
CSNK2A1,0.5,,0.0692312248273581,Open Targets LUAD association with maxClinicalTrialPhase > 0
NAMPT,0.5,,0.066184708403635,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL22,0.5,,0.0653002432356739,Open Targets LUAD association with maxClinicalTrialPhase > 0
ADM,0.5,,0.063785566777247,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL15,0.5,,0.062596698152352,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKDC,0.5,,0.0607237320307693,Open Targets LUAD association with maxClinicalTrialPhase > 0
NRP1,0.5,,0.0601905287576119,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNKS,0.5,,0.0577074797123979,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLK4,0.5,,0.0566566464291775,Open Targets LUAD association with maxClinicalTrialPhase > 0
ACVRL1,0.5,,0.0561910910440889,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP1,0.5,,0.053849305184605,Open Targets LUAD association with maxClinicalTrialPhase > 0
P2RX7,0.5,,0.0537958575254765,Open Targets LUAD association with maxClinicalTrialPhase > 0
CXCL10,0.5,,0.0508972522811529,Open Targets LUAD association with maxClinicalTrialPhase > 0
TXN,0.5,,0.0507378808043871,Open Targets LUAD association with maxClinicalTrialPhase > 0
ADAM17,0.5,,0.0501495463758798,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGAM,0.5,,0.0493964716017988,Open Targets LUAD association with maxClinicalTrialPhase > 0
TYRP1,0.5,,0.0489972886609269,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFSF12,0.5,,0.0480531833503879,Open Targets LUAD association with maxClinicalTrialPhase > 0
IGF2,0.5,,0.0466223775462825,Open Targets LUAD association with maxClinicalTrialPhase > 0
CXCL12,0.5,,0.0456777509602984,Open Targets LUAD association with maxClinicalTrialPhase > 0
CSF1,0.5,,0.0454147678151411,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCR1,0.5,,0.0432736819700054,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD27,0.5,,0.0430193743075655,Open Targets LUAD association with maxClinicalTrialPhase > 0
TLR8,0.5,,0.0429099406436309,Open Targets LUAD association with maxClinicalTrialPhase > 0
AGTR2,0.5,,0.0424714555285719,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KB1,0.5,,0.0410564374369964,Open Targets LUAD association with maxClinicalTrialPhase > 0
DBH,0.5,,0.040900170585107,Open Targets LUAD association with maxClinicalTrialPhase > 0
EPHX2,0.5,,0.0400944862373544,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNA17,0.5,,0.0400525536784106,Open Targets LUAD association with maxClinicalTrialPhase > 0
IGF1,0.5,,0.039595342818469,Open Targets LUAD association with maxClinicalTrialPhase > 0
LAP3,0.5,,0.039463521415418,Open Targets LUAD association with maxClinicalTrialPhase > 0
WEE1,0.5,,0.0388462421558426,Open Targets LUAD association with maxClinicalTrialPhase > 0
EREG,0.5,,0.0374570039974236,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHEK1,0.5,,0.0364500676313427,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGA2,0.5,,0.0353991181802381,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK8,0.5,,0.0344514394806164,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD14,0.5,,0.0344107328514868,Open Targets LUAD association with maxClinicalTrialPhase > 0
AOC3,0.5,,0.034338220804318,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL4,0.5,,0.0337998090012918,Open Targets LUAD association with maxClinicalTrialPhase > 0
SERPINE1,0.5,,0.0337392362165141,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK3,0.5,,0.0335296790047395,Open Targets LUAD association with maxClinicalTrialPhase > 0
SDC1,0.5,,0.0333281926432502,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL18R1,0.5,,0.0327453155743446,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDC7,0.5,,0.032527811461331,Open Targets LUAD association with maxClinicalTrialPhase > 0
MMP14,0.5,,0.0313741546649056,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL22RA1,0.5,,0.0307245917188146,Open Targets LUAD association with maxClinicalTrialPhase > 0
IRS1,0.5,,0.0300524640939496,Open Targets LUAD association with maxClinicalTrialPhase > 0
RIPK1,0.5,,0.029801924641523,Open Targets LUAD association with maxClinicalTrialPhase > 0
TREM1,0.5,,0.02756584486335,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL10,0.5,,0.0268833022438793,Open Targets LUAD association with maxClinicalTrialPhase > 0
CMA1,0.5,,0.0261534995342388,Open Targets LUAD association with maxClinicalTrialPhase > 0
HLA-DRB5,0.5,,0.025973727922216,Open Targets LUAD association with maxClinicalTrialPhase > 0
GLS,0.5,,0.0258708128948732,Open Targets LUAD association with maxClinicalTrialPhase > 0
TGFA,0.5,,0.0258204347761562,Open Targets LUAD association with maxClinicalTrialPhase > 0
ABCC1,0.5,,0.0254066076286323,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFSF14,0.5,,0.0254008840024089,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCGR1A,0.5,,0.0251636656947738,Open Targets LUAD association with maxClinicalTrialPhase > 0
F2RL3,0.5,,0.0251162362800893,Open Targets LUAD association with maxClinicalTrialPhase > 0
PORCN,0.5,,0.0251108979044105,Open Targets LUAD association with maxClinicalTrialPhase > 0
FZD1,0.5,,0.0249261079770682,Open Targets LUAD association with maxClinicalTrialPhase > 0
ALCAM,0.5,,0.0247155162569455,Open Targets LUAD association with maxClinicalTrialPhase > 0
LNPEP,0.5,,0.0246053947920584,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL9,0.5,,0.0245892528815835,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTHLH,0.5,,0.0245347262051263,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOX4,0.5,,0.0244429378715193,Open Targets LUAD association with maxClinicalTrialPhase > 0
BIRC2,0.5,,0.0243384760081195,Open Targets LUAD association with maxClinicalTrialPhase > 0
LILRA4,0.5,,0.0227291610631091,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP4,0.5,,0.0206742845003188,Open Targets LUAD association with maxClinicalTrialPhase > 0
APLNR,0.5,,0.0205704713442236,Open Targets LUAD association with maxClinicalTrialPhase > 0
EGR1,0.5,,0.0203192907996261,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP6,0.5,,0.0202437807958779,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP2,0.5,,0.0201369690267789,Open Targets LUAD association with maxClinicalTrialPhase > 0
NCAM1,0.5,,0.0201249619518144,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRB2,0.5,,0.0200386501697434,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK10,0.5,,0.0197519900114824,Open Targets LUAD association with maxClinicalTrialPhase > 0
EFNB2,0.5,,0.0196594880893739,Open Targets LUAD association with maxClinicalTrialPhase > 0
FFAR2,0.5,,0.0193824101567976,Open Targets LUAD association with maxClinicalTrialPhase > 0
NR1H3,0.5,,0.0192694829789773,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP14,0.5,,0.0188999031242926,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSPB1,0.5,,0.0181713128741073,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF10A,0.5,,0.0180837476118639,Open Targets LUAD association with maxClinicalTrialPhase > 0
AFP,0.5,,0.0179577275458027,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPTOR,0.5,,0.0179272921400474,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK16,0.5,,0.0177244156988178,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSD11B1,0.5,,0.0174600663719388,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL18RAP,0.5,,0.017321144375184,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD70,0.5,,0.0172057732441742,Open Targets LUAD association with maxClinicalTrialPhase > 0
XPNPEP1,0.5,,0.0170006733154962,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD40,0.5,,0.0168927436434896,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTAG1A,0.5,,0.0165391764181795,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTAG1B,0.5,,0.0165391764181795,Open Targets LUAD association with maxClinicalTrialPhase > 0
AGT,0.5,,0.0162447538663353,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK15,0.5,,0.0161730630623711,Open Targets LUAD association with maxClinicalTrialPhase > 0
FZD2,0.5,,0.0160767236787845,Open Targets LUAD association with maxClinicalTrialPhase > 0
PPP2CB,0.5,,0.015779628708473,Open Targets LUAD association with maxClinicalTrialPhase > 0
ANPEP,0.5,,0.0156137222497211,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK9,0.5,,0.0155839505392049,Open Targets LUAD association with maxClinicalTrialPhase > 0
GPA33,0.5,,0.0155537681844056,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRNA6,0.5,,0.0153786283977134,Open Targets LUAD association with maxClinicalTrialPhase > 0
RTN4,0.5,,0.0151038465066114,Open Targets LUAD association with maxClinicalTrialPhase > 0
GPNMB,0.5,,0.0148622306411189,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIKFYVE,0.5,,0.014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
SEMA4D,0.5,,0.0134383341606187,Open Targets LUAD association with maxClinicalTrialPhase > 0
ECE1,0.5,,0.0133048747686492,Open Targets LUAD association with maxClinicalTrialPhase > 0
TMPRSS6,0.5,,0.0133048747686492,Open Targets LUAD association with maxClinicalTrialPhase > 0
HCAR2,0.5,,0.0133048747686492,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD200,0.5,,0.0133017823657835,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAG,0.5,,0.0132305481534293,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLA2G4A,0.5,,0.0132222826519179,Open Targets LUAD association with maxClinicalTrialPhase > 0
FZD5,0.5,,0.0131119193655223,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD248,0.5,,0.0129352949139645,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK14,0.5,,0.012175602990446,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF12A,0.5,,0.0113103661811461,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTA4H,0.5,,0.0111489922829885,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK13,0.5,,0.0106972835717072,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF18,0.5,,0.0105955338798548,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL20,0.5,,0.0101634460038293,Open Targets LUAD association with maxClinicalTrialPhase > 0
MERTK,0.5,,0.0100710510401581,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDPK1,0.5,,0.009588544007653,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTA,0.5,,0.009577251289871,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD5,0.5,,0.0094242862944598,Open Targets LUAD association with maxClinicalTrialPhase > 0
CTSS,0.5,,0.0093224339415367,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL21,0.5,,0.0091957282151038,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP10,0.5,,0.0090957708680734,Open Targets LUAD association with maxClinicalTrialPhase > 0
GBA1,0.5,,0.0088699165124328,Open Targets LUAD association with maxClinicalTrialPhase > 0
ERAP2,0.5,,0.0088699165124328,Open Targets LUAD association with maxClinicalTrialPhase > 0
TPBG,0.5,,0.008786838163655,Open Targets LUAD association with maxClinicalTrialPhase > 0
KLB,0.5,,0.0087261910133887,Open Targets LUAD association with maxClinicalTrialPhase > 0
OSMR,0.5,,0.0086852361012053,Open Targets LUAD association with maxClinicalTrialPhase > 0
ERVW-1,0.5,,0.008612920461756,Open Targets LUAD association with maxClinicalTrialPhase > 0
DLL4,0.5,,0.0085721994072701,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP7,0.5,,0.0085619333001955,Open Targets LUAD association with maxClinicalTrialPhase > 0
KIR2DL3,0.5,,0.0083067178783216,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPKAPK5,0.5,,0.0080564301878435,Open Targets LUAD association with maxClinicalTrialPhase > 0
SELPLG,0.5,,0.0077161107411786,Open Targets LUAD association with maxClinicalTrialPhase > 0
ICOSLG,0.5,,0.0076979251580559,Open Targets LUAD association with maxClinicalTrialPhase > 0
MLST8,0.5,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
HRH4,0.5,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP12,0.5,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCER2,0.5,,0.0066011068489517,Open Targets LUAD association with maxClinicalTrialPhase > 0
CASP5,0.5,,0.0065087118852805,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K8,0.5,,0.0064929117412347,Open Targets LUAD association with maxClinicalTrialPhase > 0
TLR5,0.5,,0.0064830466175941,Open Targets LUAD association with maxClinicalTrialPhase > 0
STS,0.5,,0.0063547202791619,Open Targets LUAD association with maxClinicalTrialPhase > 0
BDKRB1,0.5,,0.0058619471395823,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS6KB2,0.5,,0.0058440841132725,Open Targets LUAD association with maxClinicalTrialPhase > 0
PPP2CA,0.5,,0.0057261148927589,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRM4,0.5,,0.0055231656061213,Open Targets LUAD association with maxClinicalTrialPhase > 0
UTS2R,0.5,,0.0053589078929281,Open Targets LUAD association with maxClinicalTrialPhase > 0
LTB,0.5,,0.0052576840771728,Open Targets LUAD association with maxClinicalTrialPhase > 0
RGMA,0.5,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
MKNK1,0.5,,0.0051689849120485,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD37,0.5,,0.0050303924665417,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPT,0.5,,0.004976598065471,Open Targets LUAD association with maxClinicalTrialPhase > 0
KIR2DL1,0.5,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOX1,0.5,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
